p.total_normA = 4096.531250
p.total_normB = 4096.532227
[info] elements obtained by MM and AMM
my kernel,cuBLAS
11.077447, 25.177475
-49.095177, -56.711891
79.529274, 74.939095
-19.595600, -18.544668
44.301014, 55.302383
120.574318, 121.096527
26.499271, 28.032778
36.450081, 38.588497
107.654510, 107.878914
0.540833, -0.927728
118.012794, 117.185394
-28.186790, -34.621395
8.875283, 15.970385
28.897106, 15.693077
68.537575, 65.768555
37.301456, 54.812645
-109.015968, -102.021729
-1.780788, -11.019077
69.657654, 60.146538
-73.303642, -81.685173
-23.706326, -30.887583
-50.389450, -50.436352
16.733288, 16.336699
25.902655, 43.020279
73.230270, 67.555550
58.016323, 47.540340
-46.369484, -43.845673
-43.837555, -41.899147
92.072914, 78.808655
25.079580, 31.551065
-37.421486, -28.493675
-31.472282, -34.707699
99.735306, 91.688995
-13.028426, -20.871527
-77.607567, -79.570435
-71.826950, -73.137611
-16.093742, 9.459824
-179.972061, -172.706604
-0.807205, 5.103457
9.445585, 12.008731
-50.287209, -51.005543
41.189594, 41.820675
107.423927, 104.494461
-33.841446, -26.660553
-56.675499, -62.221264
-67.455399, -70.802574
132.781891, 125.446220
-27.414944, -28.093544
-24.025099, -25.666697
16.940674, 14.560889
-65.617813, -62.822845
-4.680025, -1.866321
26.069937, 23.276384
-24.609537, -15.865919
-17.706667, -14.717690
-35.443745, -52.710423
112.874535, 103.720978
36.894154, 31.573236
89.828735, 85.804832
-11.649176, -12.907989
25.000353, 17.493639
-24.013577, -30.603863
-48.659298, -52.742626
-80.654175, -74.402336
113.608902, 100.801117
34.023678, 24.785776
97.918686, 91.913780
-109.426628, -104.207413
-60.851326, -61.855316
-38.140778, -31.707289
-14.894345, -17.125797
-21.360411, -24.132109
15.266904, 10.361422
-10.946083, -16.295248
56.900166, 53.938419
55.086788, 47.654984
-14.435166, -6.145060
99.981209, 80.822090
75.261749, 78.424866
24.583233, 22.156809
-40.014290, -25.645210
-8.805185, -4.068253
8.363615, 13.094063
-46.380180, -48.465382
-73.082062, -72.600700
95.238205, 92.574623
51.093082, 60.113094
-79.574715, -76.533295
-30.730995, -33.162392
69.010185, 68.209854
-25.878633, -31.352655
-169.573975, -154.134750
-50.400997, -58.732185
-93.154671, -82.245605
66.190758, 65.925522
-62.673225, -56.981407
-45.050041, -40.081322
-28.197289, -42.512272
7.341398, 12.929104
-0.330588, -1.800591
-36.037361, -29.604786
40.690269, 44.209507
-20.870489, -22.708403
60.983494, 65.754723
-39.711361, -30.776169
-98.144165, -95.126144
17.639851, 29.224583
24.742809, 28.121883
17.402092, 1.242600
-30.080151, -26.054811
-62.974232, -57.678398
5.158812, -4.248968
-21.687202, -22.582396
31.223881, 32.464069
121.799660, 116.070282
-0.207112, 9.127948
84.604904, 75.450478
35.090965, 26.438370
-133.292465, -143.459473
29.043646, 28.742992
41.925552, 37.870380
4.341090, 4.829823
-1.260659, -14.024005
-136.498230, -144.772766
-25.089167, -19.071066
-7.302522, 1.191957
38.655926, 25.334110
-112.615707, -89.928627
-88.791245, -93.785538
-82.875153, -76.117058
-17.772432, -31.473730
3.243538, 9.350657
-21.471998, -15.416877
45.523636, 45.217949
45.410683, 50.380810
-2.645383, 0.628395
86.325325, 78.082695
12.326197, 10.837966
49.274418, 43.829754
43.580757, 54.710365
-24.048639, -30.300472
-37.765160, -33.240108
-92.217155, -102.921120
39.535160, 31.053114
28.915237, 22.722828
130.491684, 119.362328
-24.792301, -20.476545
25.433886, 17.572638
-7.813130, -14.372374
48.973614, 52.295052
81.715019, 81.161865
19.541325, 18.335005
38.608864, 37.431751
14.138321, 26.509851
-12.271235, -13.117253
-8.306652, -5.987893
40.542110, 44.949593
-35.384953, -37.409409
-20.535496, -19.574226
85.963890, 75.398735
96.890198, 101.051353
-101.283157, -98.286430
-53.434998, -42.172844
21.314642, 30.910473
-97.100975, -81.445267
-138.420761, -131.953079
-108.519302, -109.563866
10.837677, 12.151731
1.029004, -11.865855
88.000984, 81.475853
121.835472, 128.448166
-23.609901, -22.367205
-82.584900, -74.271179
-30.068998, -26.955175
19.265728, 17.306513
-20.026541, -8.094486
-80.010750, -83.330284
-37.156860, -15.146473
-40.885593, -43.865887
74.901924, 58.445198
-69.528038, -49.831169
0.831027, 15.295054
-32.032028, -31.806688
-120.746147, -131.396545
68.662415, 75.651543
186.520172, 193.434814
22.098881, 22.872080
107.758118, 118.346672
-6.763237, -2.907091
-42.559227, -38.002689
79.690567, 90.050552
12.936488, 13.734139
44.194786, 39.297436
6.467365, 13.448905
44.577404, 50.321980
14.330585, 17.734526
6.626593, -10.082688
78.925285, 74.043457
-32.117290, -24.013884
-45.917904, -27.121683
-10.689507, -24.067389
-124.824158, -136.938812
-3.412844, -9.104193
-6.308195, 0.050202
126.645103, 132.515610
-5.662158, -18.741644
-20.525467, -26.988705
5.610513, 0.877188
-28.104139, -26.427443
19.988468, 22.609840
60.497524, 53.098629
73.854515, 65.489861
7.159368, -4.693711
44.787426, 30.292543
22.588184, 29.045416
-103.503311, -100.400070
58.568474, 51.691822
-3.725166, 5.612065
-88.986908, -79.695221
-56.298275, -61.737221
-63.466404, -70.087433
71.615334, 67.615356
60.723778, 54.399349
100.319389, 92.175514
-81.300201, -69.405708
-74.391151, -66.370384
31.352697, 33.753059
75.768776, 87.373550
-33.085598, -34.238567
29.862370, 37.523373
-98.149506, -89.001427
-12.168763, -10.065018
-56.255650, -48.582985
-73.438736, -84.940361
105.579552, 113.780586
91.801582, 84.147598
49.631878, 39.538593
0.991436, 0.582822
-21.551895, -19.838905
92.395599, 100.894981
-7.380013, -23.834330
-57.763206, -50.660362
-23.789774, -33.665817
30.440784, 39.948467
-17.080622, -16.018143
2.336274, 3.056624
76.473396, 66.255341
127.485619, 119.177895
-167.772064, -161.412674
113.076790, 103.616898
-4.025917, -10.219202
-95.736794, -87.749428
-19.132702, -29.155777
-20.497717, -20.991005
-22.862240, -37.360283
-18.331957, -23.336035
27.871773, 32.768837
-50.130447, -42.392906
-119.002213, -118.178406
-164.058823, -173.340317
-86.821953, -98.383545
44.164120, 58.333626
-81.390175, -74.583603
-16.972055, -16.857281
40.213520, 36.343884
63.443947, 56.950699
-61.257084, -47.255810
34.531734, 21.903122
55.508541, 48.832584
16.072960, 20.157427
11.506570, 14.624676
-23.958965, -22.437187
-52.747059, -47.002316
5.615972, 5.883152
24.503796, 14.405517
14.020156, 16.284685
61.795143, 51.643059
107.957230, 102.209190
63.447372, 65.251419
15.345192, 7.631069
35.735142, 24.525785
-97.178017, -94.198822
-11.019989, -6.245108
-42.352909, -36.814259
54.216114, 50.297646
-20.798494, -15.330535
10.646170, 14.182222
33.921043, 26.815540
-43.337391, -32.472729
-19.139536, -10.605901
34.499355, 38.503891
2.446175, 3.337581
-55.265675, -51.593586
-70.446968, -71.267075
89.236763, 79.943214
-12.351632, -20.484272
-32.143925, -39.833138
5.737415, -3.080462
-119.566330, -136.933746
59.831902, 61.967823
-12.068386, -22.001278
2.974228, 1.129625
41.351368, 26.605581
-3.680427, -3.676646
-91.344719, -87.354561
-6.324773, -1.350910
-120.853531, -124.599373
-83.409866, -81.079758
49.326530, 44.101219
20.764368, 25.502678
-63.690914, -66.262657
47.221294, 53.812145
48.988163, 49.008537
44.299362, 37.188961
6.185927, -1.992128
62.884754, 73.777863
70.209610, 67.999725
15.735067, 19.281975
-14.649468, -19.582054
12.789145, 24.063372
82.220551, 73.919342
2.357620, -2.889478
-154.356781, -150.446640
35.250973, 36.382858
-27.436083, -22.366476
7.353748, -5.605655
-54.358002, -56.556190
63.373634, 70.613571
-11.085787, -10.251328
-30.610479, -43.275074
-7.102699, -15.753556
-90.607048, -86.730080
-15.962529, -14.852592
-10.549791, -20.698503
140.183441, 140.423187
-59.470287, -52.598969
42.858742, 29.252905
-16.075827, -15.502686
70.045403, 83.588539
-59.357407, -57.986141
54.634777, 44.223736
40.493382, 48.234825
49.882114, 58.742165
-35.436840, -35.924252
-6.338402, -14.196049
58.336639, 70.185623
48.301933, 57.390881
-66.401711, -59.518066
-25.240299, -22.866655
-117.912590, -113.377037
-47.505211, -48.614010
-8.211428, -0.644787
-130.758667, -127.790161
4.309926, 1.117192
-19.669624, -24.990330
-68.655563, -67.492569
-112.002892, -101.465942
41.140484, 42.622902
9.423475, 7.581575
-112.903839, -129.481323
-16.628431, -19.944698
-79.571732, -66.937485
-82.071960, -77.042305
-28.031639, -33.266247
-6.059094, -11.131240
-59.931065, -55.497536
44.320900, 40.361179
49.894051, 30.767311
31.302040, 17.254608
-142.125717, -135.613358
60.063919, 58.307167
44.017838, 35.018200
66.309341, 67.696335
93.733681, 103.985970
15.800977, 9.939609
27.808027, 30.520140
106.120583, 116.122276
22.945280, 12.048235
-64.045479, -68.820602
-67.859482, -71.801376
103.686882, 105.999359
-5.394201, -4.350469
47.275730, 58.271530
-95.092140, -93.391327
42.111523, 38.569252
-102.046143, -108.477974
40.765247, 31.888252
-90.697227, -71.013504
37.571930, 36.133266
1.312477, -5.210134
103.973068, 105.580170
27.696533, 21.672056
-7.545588, -1.855028
66.589348, 78.539658
8.796784, 13.289191
-90.791206, -90.845375
15.381554, 5.414601
-78.575470, -81.347282
68.731270, 69.625816
122.566841, 103.378822
17.579679, 8.784271
-20.697109, -22.146416
-17.183756, -14.519952
-143.798798, -147.425201
-18.714954, -23.902231
-5.269311, -9.509075
99.776321, 96.069252
-14.628979, -24.634542
73.504539, 74.574402
61.754379, 65.224998
-30.569698, -21.328430
-44.738537, -38.565891
7.643609, 8.826906
-70.831726, -73.218857
-20.972486, -13.831201
-26.468517, -31.688652
-42.826061, -33.301056
-56.721252, -57.394791
43.898129, 38.946995
-22.440052, -29.318869
-3.144190, -21.156145
-76.443428, -79.094978
9.861785, -10.983121
39.183559, 45.953537
-51.788536, -48.287109
58.328423, 49.251919
146.788925, 133.184067
0.585804, 3.909533
-36.532673, -51.107243
67.699051, 66.429947
21.181238, 15.126417
29.227768, 18.065346
-55.067963, -52.500458
-18.232271, -17.872587
73.105667, 78.470337
46.546551, 43.955891
-22.429440, -25.244913
-23.680952, -18.581572
10.499784, 14.539088
-9.193222, -22.882893
49.824261, 63.878517
0.365441, -2.001591
79.693176, 79.621643
-5.589050, 1.547996
-184.740005, -199.231049
-15.786071, -10.302382
46.043114, 52.168163
16.392939, 13.188764
61.189617, 61.844948
24.805809, 27.240602
18.208113, 23.838110
-15.226502, -25.913731
-106.077377, -107.602242
-42.309921, -27.219803
32.229111, 33.807255
49.968975, 46.788128
10.921011, -2.208703
53.129147, 44.497952
83.787140, 92.366875
49.634724, 55.814335
66.863731, 72.090492
105.228943, 105.534065
52.887489, 50.965862
93.971786, 107.625511
-11.891867, -7.580534
57.903000, 53.695946
39.343052, 49.598534
23.062693, 19.823984
-83.411285, -80.658310
75.269623, 94.496063
92.475632, 90.980530
130.990356, 121.478394
177.689804, 174.383347
63.780090, 71.410919
-119.084702, -122.551323
-7.585891, -18.940655
-13.342247, -21.385426
120.609528, 123.709229
1.092015, 0.481279
-52.124763, -45.420448
0.784802, 1.494206
-76.247818, -93.779221
38.051826, 27.046257
46.801266, 53.484615
32,4096,4096,4096,256,1000,previousAMM,gaussian_0.0_1.0,gaussian_0.0_1.0,1,1.000000,0.000000,4096.531250,4096.532227,262256.312500,678.329346,0.678329,1048590.626021,1048687.250000,1040481.312500,1056891.375000,-
